Liczba_Epok_Max,Rozmiar_Populacji,Typ_Tuneli,Konfiguracja,Generacja,Najlepszy_wynik,Czas_s
50,100,Dużo tuneli,Epoki: 50 | Pop: 100 | Tunele: Dużo tuneli,48,0.0021510999195308604,0.634965181350708
50,100,Dużo tuneli,Epoki: 50 | Pop: 100 | Tunele: Dużo tuneli,49,0.0010112475885006205,0.634965181350708
50,100,Dużo tuneli,Epoki: 50 | Pop: 100 | Tunele: Dużo tuneli,50,0.0010112475885006205,0.634965181350708
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,1,31.48721048092548,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,2,24.7022704350791,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,3,22.775455044424653,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,4,20.26881930742771,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,5,15.581932929873416,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,6,13.170883151500961,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,7,7.707688296792685,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,8,5.090583694310294,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,9,3.687802383064843,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,10,1.9396733297921818,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,11,1.9396733297921818,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,12,1.9396733297921818,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,13,1.6903306767955932,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,14,1.5964731790667246,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,15,0.8528107510585141,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,16,0.7800172169217588,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,17,0.7623465863124811,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,18,0.5777498528204784,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,19,0.5266705154148981,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,20,0.4296892770523818,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,21,0.2636335270911326,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,22,0.2636335270911326,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,23,0.2636335270911326,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,24,0.2636335270911326,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,25,0.2636335270911326,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,26,0.20945736059251327,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,27,0.20945736059251327,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,28,0.20300438982921773,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,29,0.17441937290133172,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,30,0.15050298575929055,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,31,0.15050298575929055,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,32,0.15050298575929055,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,33,0.08172551573290689,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,34,0.07938509403567356,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,35,0.07938509403567356,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,36,0.07938509403567356,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,37,0.07938509403567356,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,38,0.07640926705542045,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,39,0.0744289121425539,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,40,0.0744289121425539,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,41,0.0744289121425539,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,42,0.072342641544179,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,43,0.07227558626072447,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,44,0.07227558626072447,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,45,0.0719155194763577,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,46,0.05669871169728247,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,47,0.051742529804162794,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,48,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,49,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,50,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,51,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,52,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,53,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,54,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,55,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,56,0.02264731680952778,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,57,0.01776069509013701,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,58,0.01776069509013701,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,59,0.01776069509013701,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,60,0.014410953922304265,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,61,0.014410953922304265,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,62,0.014410953922304265,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,63,0.014410953922304265,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,64,0.012311214836053307,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,65,0.012311214836053307,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,66,0.012311214836053307,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,67,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,68,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,69,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,70,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,71,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,72,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,73,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,74,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,75,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,76,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,77,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,78,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,79,0.012074706742462391,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,80,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,81,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,82,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,83,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,84,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,85,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,86,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,87,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,88,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,89,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,90,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,91,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,92,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,93,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,94,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,95,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,96,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,97,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,98,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,99,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,100,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,101,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,102,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,103,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,104,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,105,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,106,0.00742459311666254,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,107,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,108,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,109,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,110,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,111,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,112,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,113,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,114,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,115,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,116,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,117,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,118,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,119,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,120,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,121,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,122,0.004850114533632978,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,123,0.0033980826891606233,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,124,0.0033980826891606233,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,125,0.0033980826891606233,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,126,0.0033980826891606233,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,127,0.0033980826891606233,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,128,0.0033980826891606233,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,129,0.0033980826891606233,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,130,0.0033980826891606233,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,131,0.003230249976683934,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,132,0.003230249976683934,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,133,0.0030145845515548945,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,134,0.0030145845515548945,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,135,0.0030145845515548945,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,136,0.0018642341058237766,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,137,0.0018642341058237766,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,138,0.0018642341058237766,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,139,0.0017557025537862884,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,140,0.001724636021799022,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,141,0.001724636021799022,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,142,0.001724636021799022,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,143,0.001414016652035581,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,144,0.0012163609320643303,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,145,0.0012037355537229686,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,146,0.0009438600651419575,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,147,0.00042795176184899956,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,148,0.00033343536384671934,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,149,0.00017044624491310638,0.5029115676879883
150,30,Mało tuneli,Epoki: 150 | Pop: 30 | Tunele: Mało tuneli,150,0.00014901275816450404,0.5029115676879883
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,1,26.666188794864453,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,2,21.040444093602545,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,3,8.357433698056147,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,4,3.5744145048535674,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,5,1.7435635227114257,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,6,1.7435635227114257,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,7,0.5508813484909404,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,8,0.4676179941259587,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,9,0.37325548992424057,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,10,0.37325548992424057,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,11,0.2118503625447769,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,12,0.2033592938071096,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,13,0.2033592938071096,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,14,0.2033592938071096,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,15,0.2033592938071096,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,16,0.1624671356509809,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,17,0.1624671356509809,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,18,0.15659540465600874,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,19,0.15659540465600874,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,20,0.15659540465600874,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,21,0.15659540465600874,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,22,0.15659540465600874,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,23,0.15351289640383176,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,24,0.15351289640383176,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,25,0.15351289640383176,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,26,0.15351289640383176,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,27,0.15351289640383176,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,28,0.14072159755149732,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,29,0.14072159755149732,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,30,0.14072159755149732,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,31,0.07093878183802375,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,32,0.07093878183802375,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,33,0.07093878183802375,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,34,0.07093878183802375,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,35,0.07093878183802375,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,36,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,37,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,38,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,39,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,40,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,41,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,42,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,43,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,44,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,45,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,46,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,47,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,48,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,49,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,50,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,51,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,52,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,53,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,54,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,55,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,56,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,57,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,58,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,59,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,60,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,61,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,62,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,63,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,64,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,65,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,66,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,67,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,68,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,69,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,70,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,71,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,72,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,73,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,74,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,75,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,76,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,77,0.06084817469087047,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,78,0.05959064125902959,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,79,0.05959064125902959,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,80,0.05959064125902959,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,81,0.05959064125902959,0.5278491973876953
150,30,Standard,Epoki: 150 | Pop: 30 | Tunele: Standard,82,0.05959064125902959,0.5278491973876953
